cinema,date,time,title,year,href,poster
JAFC,18/12/2024,21:30,"Come, Closer",2010,https://www.jaffacinema.com/calendar/5501/,https://m.media-amazon.com/images/M/MV5BOTllMTJhMjEtNzZjMS00MzhjLThmMjgtMGIwMTcwODA0MDZjXkEyXkFqcGdeQXVyNDE2NjE1Njc@._V1_SX300.jpg
JLMCT,18/12/2024,10:45,Matchmaking,2022,https://jer-cin.org.il/en/event/79969,https://m.media-amazon.com/images/M/MV5BYjVkZWJkMmItYjIxZi00ZDUzLWEwMDAtODJhNmUxNTdkZGNmXkEyXkFqcGc@._V1_SX300.jpg
JLMCT,18/12/2024,11:30,Lee,2023,https://jer-cin.org.il/en/event/80427,https://m.media-amazon.com/images/M/MV5BMDlhMDY0NTAtOTQwZi00ZjIxLTk2ZmYtZjU1Y2FiYWRhZDk3XkEyXkFqcGc@._V1_SX300.jpg
JLMCT,18/12/2024,17:00,Lee,2023,https://jer-cin.org.il/en/event/80429,https://m.media-amazon.com/images/M/MV5BMDlhMDY0NTAtOTQwZi00ZjIxLTk2ZmYtZjU1Y2FiYWRhZDk3XkEyXkFqcGc@._V1_SX300.jpg
JLMCT,18/12/2024,18:00,High Stakes,1989,https://jer-cin.org.il/en/event/79973,https://m.media-amazon.com/images/M/MV5BODY5YjU4ODEtOGJiYS00NGE5LThhYjUtOTYzMjY0OGE4YzBmXkEyXkFqcGdeQXVyMzY0MTE3NzU@._V1_SX300.jpg
JLMCT,18/12/2024,18:00,The Mother and the Whore,1973,https://jer-cin.org.il/en/event/79975,https://m.media-amazon.com/images/M/MV5BZTRkOGM3ZWMtOGVhYy00Y2M1LWI2NDktZmQxYTgzNDNlMWIzXkEyXkFqcGc@._V1_SX300.jpg
JLMCT,18/12/2024,18:00,Lee,2023,https://jer-cin.org.il/en/event/80431,https://m.media-amazon.com/images/M/MV5BMDlhMDY0NTAtOTQwZi00ZjIxLTk2ZmYtZjU1Y2FiYWRhZDk3XkEyXkFqcGc@._V1_SX300.jpg
JLMCT,18/12/2024,20:00,The Holy Mountain,1973,https://jer-cin.org.il/en/event/79979,https://m.media-amazon.com/images/M/MV5BMDU4ZTNiYTMtNDFkYS00ZmJhLWFmOWItYTExMTllMmNiMTRlXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,18/12/2024,14:00,Love at Second Sight,2019,https://www.cinema.co.il/en/event/%d7%90%d7%94%d7%91%d7%94-%d7%9e%d7%9e%d7%91%d7%98-%d7%a9%d7%a0%d7%99-%d7%a2%d7%9d-%d7%aa%d7%a8%d7%92%d7%95%d7%9d-%d7%9c%d7%a6%d7%a8%d7%a4%d7%aa%d7%99%d7%aa/,https://m.media-amazon.com/images/M/MV5BY2RiNTAwMDYtZTJhNi00NjJjLWE1NzQtYjY4MzE2ZGQ5MDJkXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,18/12/2024,16:30,The Braid,2023,https://www.cinema.co.il/en/event/%d7%94%d7%a6%d7%9e%d7%94/,https://m.media-amazon.com/images/M/MV5BMTJkZTQ1ZWEtMzQ1Ni00MmU2LTgzZTctYmI4MDc4YWJhMWViXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,18/12/2024,17:00,Cocorico,2024,https://www.cinema.co.il/en/event/%d7%91%d7%9e%d7%a9%d7%a4%d7%97%d7%95%d7%aa-%d7%94%d7%9b%d7%99-%d7%98%d7%95%d7%91%d7%95%d7%aa/,https://m.media-amazon.com/images/M/MV5BMDQ4ODhkMGQtMDdhYS00YmU4LWI3NjItMzhhYzg0M2EwNTdmXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,18/12/2024,18:00,Monster,2003,https://www.cinema.co.il/en/event/%d7%aa%d7%9e%d7%99%d7%9e%d7%95%d7%aa/,https://m.media-amazon.com/images/M/MV5BMTI4NzI5NzEwNl5BMl5BanBnXkFtZTcwNjc1NjQyMQ@@._V1_SX300.jpg
TLVCT,18/12/2024,18:15,And the Party Goes On,2023,https://www.cinema.co.il/en/event/%d7%95%d7%94%d7%97%d7%92%d7%99%d7%92%d7%94-%d7%a0%d7%9e%d7%a9%d7%9b%d7%aa/,https://m.media-amazon.com/images/M/MV5BNjg3NDgzYTktOGU2Ny00NWUyLTllMTgtNzg0MGM4MjRkMWRiXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,18/12/2024,19:00,My Little Loves,1974,https://www.cinema.co.il/en/event/%d7%90%d7%94%d7%95%d7%91%d7%95%d7%aa%d7%99%d7%99-%d7%94%d7%a7%d7%98%d7%a0%d7%95%d7%aa/,https://m.media-amazon.com/images/M/MV5BYzZlYmUyYTAtMzZjNS00MGQ5LWJiMDYtNzAyNmFiODFiMTc4XkEyXkFqcGc@._V1_SX300.jpg
TLVCT,18/12/2024,20:30,Fullmetal Alchemist: The Revenge of Scar,2022,https://www.cinema.co.il/en/event/%d7%a6%d7%9c%d7%a7%d7%aa/,https://m.media-amazon.com/images/M/MV5BMzIxNzUwYzctOGJjZS00NmRkLWEwY2ItZTU2NDhlZjJlMjU4XkEyXkFqcGc@._V1_SX300.jpg
TLVCT,18/12/2024,21:15,Here,2024,https://www.cinema.co.il/en/event/%d7%9b%d7%90%d7%9f-%d7%95%d7%9c%d7%aa%d7%9e%d7%99%d7%93/,https://m.media-amazon.com/images/M/MV5BYWQ5ZDQ5YWQtMThiMS00MGM4LTk2NjktYTllYzg2NTRiNTMxXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,19/12/2024,17:00,Wicked,2024,https://www.hcinema.org.il/event/%d7%9e%d7%a8%d7%a9%d7%a2%d7%aa-wicked-%d7%93%d7%99%d7%91%d7%95%d7%91-%d7%a2%d7%99%d7%91%d7%a8%d7%99/2024-12-19/,https://m.media-amazon.com/images/M/MV5BOWMwYjYzYmMtMWQ2Ni00NWUwLTg2MzAtYzkzMDBiZDIwOTMwXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,19/12/2024,17:30,Moana 2,2024,https://www.hcinema.org.il/event/%d7%9e%d7%95%d7%90%d7%a0%d7%94-2-moana-2-%d7%93%d7%99%d7%91%d7%95%d7%91-%d7%a2%d7%99%d7%91%d7%a8%d7%99/2024-12-19/,https://m.media-amazon.com/images/M/MV5BZDUxNThhYTUtYjgxNy00MGQ4LTgzOTEtZjg1YTU5NTcwNThlXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,19/12/2024,18:00,The Lord of the Rings: The Fellowship of the Ring,2001,https://www.hcinema.org.il/event/%d7%94%d7%98%d7%91%d7%a2%d7%aa-the-ring-2/2024-12-19/1/,https://m.media-amazon.com/images/M/MV5BNzIxMDQ2YTctNDY4MC00ZTRhLTk4ODQtMTVlOWY4NTdiYmMwXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,19/12/2024,20:00,Wicked,2024,https://www.hcinema.org.il/event/%d7%9e%d7%a8%d7%a9%d7%a2%d7%aa-wicked-%d7%90%d7%a0%d7%92%d7%9c%d7%99%d7%aa/2024-12-19/,https://m.media-amazon.com/images/M/MV5BOWMwYjYzYmMtMWQ2Ni00NWUwLTg2MzAtYzkzMDBiZDIwOTMwXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,19/12/2024,20:15,The Lord of the Rings: The Fellowship of the Ring,2001,https://www.hcinema.org.il/event/%d7%94%d7%98%d7%91%d7%a2%d7%aa-the-ring-2/2024-12-19/2/,https://m.media-amazon.com/images/M/MV5BNzIxMDQ2YTctNDY4MC00ZTRhLTk4ODQtMTVlOWY4NTdiYmMwXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,19/12/2024,20:30,"Ciao, Marcello - Mastroianni l'antidivo",2024,https://www.hcinema.org.il/event/%d7%a6%d7%90%d7%95-%d7%9e%d7%a8%d7%a6%d7%9c%d7%95-ciao-marcello-mastroianni-lantidivo/,https://m.media-amazon.com/images/M/MV5BODNlMjliNDctOTM2Yy00YzNjLWEyMTUtNTRjNTI2MjBhZTIzXkEyXkFqcGc@._V1_SX300.jpg
JAFC,19/12/2024,19:00,Joker: Folie à Deux,2024,https://www.jaffacinema.com/calendar/5530/,https://m.media-amazon.com/images/M/MV5BNTRlNmU1NzEtODNkNC00ZGM3LWFmNzQtMjBlMWRiYTcyMGRhXkEyXkFqcGc@._V1_SX300.jpg
JAFC,19/12/2024,20:30,Taboo: Amos Guttman,2024,https://www.jaffacinema.com/calendar/5503/,https://m.media-amazon.com/images/M/MV5BMmY0MzdjMjgtYzE3ZC00MTk0LTg1YzMtNTc4ODc1NjJiY2ZiXkEyXkFqcGc@._V1_SX300.jpg
JAFC,19/12/2024,21:30,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,https://www.jaffacinema.com/calendar/5499/,https://m.media-amazon.com/images/M/MV5BMjFjYzBlOTktMTI2OS00ZWVhLTgxMDUtNzAwODY2NmI3YTAzXkEyXkFqcGc@._V1_SX300.jpg
JLMCT,19/12/2024,18:00,Numero Zero: Alle origini del rap italiano,2015,https://jer-cin.org.il/en/event/79981,https://m.media-amazon.com/images/M/MV5BNGM4MzAzZmUtZjkwNi00OWVhLTk1NzMtZWM3MzFhMzY0MWFkXkEyXkFqcGdeQXVyMjYxMzEwMTQ@._V1_SX300.jpg
JLMCT,19/12/2024,19:15,Matchmaking,2022,https://jer-cin.org.il/en/event/79971,https://m.media-amazon.com/images/M/MV5BYjVkZWJkMmItYjIxZi00ZDUzLWEwMDAtODJhNmUxNTdkZGNmXkEyXkFqcGc@._V1_SX300.jpg
JLMCT,19/12/2024,20:30,Offline: Are You Ready for the Next Level?,2016,https://jer-cin.org.il/en/event/79989,https://m.media-amazon.com/images/M/MV5BMzQ5OWE0OGUtNTg2Ny00ZWM4LWE4NTItYzdiYTZjZmEzZTFhXkEyXkFqcGc@._V1_SX300.jpg
JLMCT,19/12/2024,20:30,Lee,2023,https://jer-cin.org.il/en/event/80511,https://m.media-amazon.com/images/M/MV5BMDlhMDY0NTAtOTQwZi00ZjIxLTk2ZmYtZjU1Y2FiYWRhZDk3XkEyXkFqcGc@._V1_SX300.jpg
JLMCT,19/12/2024,21:15,My Old Ass,2024,https://jer-cin.org.il/en/event/79983,https://m.media-amazon.com/images/M/MV5BNDhiYjE1ZTAtMjM2My00OGZhLWE4MGMtMDI1YzRiYWYzMTdkXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,19/12/2024,16:00,The Braid,2023,https://www.cinema.co.il/en/event/%d7%94%d7%a6%d7%9e%d7%94/,https://m.media-amazon.com/images/M/MV5BMTJkZTQ1ZWEtMzQ1Ni00MmU2LTgzZTctYmI4MDc4YWJhMWViXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,19/12/2024,16:15,And the Party Goes On,2023,https://www.cinema.co.il/en/event/%d7%95%d7%94%d7%97%d7%92%d7%99%d7%92%d7%94-%d7%a0%d7%9e%d7%a9%d7%9b%d7%aa/,https://m.media-amazon.com/images/M/MV5BNjg3NDgzYTktOGU2Ny00NWUyLTllMTgtNzg0MGM4MjRkMWRiXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,19/12/2024,16:30,Here,2024,https://www.cinema.co.il/en/event/%d7%9b%d7%90%d7%9f-%d7%95%d7%9c%d7%aa%d7%9e%d7%99%d7%93/,https://m.media-amazon.com/images/M/MV5BYWQ5ZDQ5YWQtMThiMS00MGM4LTk2NjktYTllYzg2NTRiNTMxXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,19/12/2024,18:30,Under a Blue Sun,2024,https://www.cinema.co.il/en/event/%d7%9e%d7%aa%d7%97%d7%aa-%d7%9c%d7%a9%d7%9e%d7%a9-%d7%94%d7%9b%d7%97%d7%95%d7%9c%d7%94/,https://m.media-amazon.com/images/M/MV5BODNlOGUyODEtZTc4OC00YmI3LWEyYzEtNGI5MTZmY2UxZjFiXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,19/12/2024,18:45,And the Party Goes On,2023,https://www.cinema.co.il/en/event/%d7%95%d7%94%d7%97%d7%92%d7%99%d7%92%d7%94-%d7%a0%d7%9e%d7%a9%d7%9b%d7%aa/,https://m.media-amazon.com/images/M/MV5BNjg3NDgzYTktOGU2Ny00NWUyLTllMTgtNzg0MGM4MjRkMWRiXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,19/12/2024,20:30,Once upon a time Michel Legrand,2024,https://www.cinema.co.il/en/event/%d7%94%d7%99%d7%94-%d7%94%d7%99%d7%94-%d7%9e%d7%99%d7%a9%d7%9c-%d7%9c%d7%92%d7%a8%d7%90%d7%9f-%d7%9e%d7%95%d7%a2%d7%93%d7%95%d7%9f-%d7%a1%d7%90%d7%95%d7%a0%d7%93%d7%98%d7%a8%d7%90%d7%a7/,https://m.media-amazon.com/images/M/MV5BZDViZjAxODItYmFlZi00MDI0LWJiNjUtYmEzMjM0NjliYTFlXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,19/12/2024,21:00,Rambo III: Rambo Takes the 80s Part 3,2018,https://www.cinema.co.il/en/event/%d7%a8%d7%9e%d7%91%d7%95-3/,N/A
HFCT,20/12/2024,16:00,Wisdom of Happiness,2024,https://www.haifacin.co.il/Event/14462/,https://m.media-amazon.com/images/M/MV5BOTVjZWI2MWItYTk5NC00YzFkLWI2OTYtNmZjMmIzYTk1MTMyXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,20/12/2024,16:15,Wicked,2024,https://www.hcinema.org.il/event/%d7%9e%d7%a8%d7%a9%d7%a2%d7%aa-wicked-%d7%93%d7%99%d7%91%d7%95%d7%91-%d7%a2%d7%99%d7%91%d7%a8%d7%99/2024-12-20/,https://m.media-amazon.com/images/M/MV5BOWMwYjYzYmMtMWQ2Ni00NWUwLTg2MzAtYzkzMDBiZDIwOTMwXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,20/12/2024,17:00,Moana 2,2024,https://www.hcinema.org.il/event/%d7%9e%d7%95%d7%90%d7%a0%d7%94-2-moana-2-%d7%93%d7%99%d7%91%d7%95%d7%91-%d7%a2%d7%99%d7%91%d7%a8%d7%99/2024-12-20/,https://m.media-amazon.com/images/M/MV5BZDUxNThhYTUtYjgxNy00MGQ4LTgzOTEtZjg1YTU5NTcwNThlXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,20/12/2024,18:00,The Lord of the Rings: The Fellowship of the Ring,2001,https://www.hcinema.org.il/event/%d7%94%d7%98%d7%91%d7%a2%d7%aa-the-ring-2/2024-12-20/1/,https://m.media-amazon.com/images/M/MV5BNzIxMDQ2YTctNDY4MC00ZTRhLTk4ODQtMTVlOWY4NTdiYmMwXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,20/12/2024,19:15,Wicked,2024,https://www.hcinema.org.il/event/%d7%9e%d7%a8%d7%a9%d7%a2%d7%aa-wicked-%d7%90%d7%a0%d7%92%d7%9c%d7%99%d7%aa/2024-12-20/,https://m.media-amazon.com/images/M/MV5BOWMwYjYzYmMtMWQ2Ni00NWUwLTg2MzAtYzkzMDBiZDIwOTMwXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,20/12/2024,19:30,And the Party Goes On,2023,https://www.hcinema.org.il/event/%d7%95%d7%94%d7%97%d7%92%d7%99%d7%92%d7%94-%d7%a0%d7%9e%d7%a9%d7%9b%d7%aa-and-the-party-goes-on/2024-12-20/,https://m.media-amazon.com/images/M/MV5BNjg3NDgzYTktOGU2Ny00NWUyLTllMTgtNzg0MGM4MjRkMWRiXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,20/12/2024,21:00,American Splendor,2003,https://www.hcinema.org.il/event/%d7%a1%d7%a4%d7%9c%d7%a0%d7%93%d7%95%d7%a8-splendor/,https://m.media-amazon.com/images/M/MV5BMjA0MjYxNjY1MV5BMl5BanBnXkFtZTcwNDkwMjAwMQ@@._V1_SX300.jpg
HRZCT,20/12/2024,21:30,The Lord of the Rings: The Fellowship of the Ring,2001,https://www.hcinema.org.il/event/%d7%94%d7%98%d7%91%d7%a2%d7%aa-the-ring-2/2024-12-20/2/,https://m.media-amazon.com/images/M/MV5BNzIxMDQ2YTctNDY4MC00ZTRhLTk4ODQtMTVlOWY4NTdiYmMwXkEyXkFqcGc@._V1_SX300.jpg
JLMCT,20/12/2024,10:30,A Normal Family,2023,https://jer-cin.org.il/en/event/80444,https://m.media-amazon.com/images/M/MV5BMWMxZjE4ODEtYzU1Ni00MjM4LTkzYjAtYWJmYTc0N2JiMWNmXkEyXkFqcGc@._V1_SX300.jpg
JLMCT,20/12/2024,17:30,Lee,2023,https://jer-cin.org.il/en/event/80513,https://m.media-amazon.com/images/M/MV5BMDlhMDY0NTAtOTQwZi00ZjIxLTk2ZmYtZjU1Y2FiYWRhZDk3XkEyXkFqcGc@._V1_SX300.jpg
JLMCT,20/12/2024,18:00,The Apprentice,2024,https://jer-cin.org.il/en/event/79959,https://m.media-amazon.com/images/M/MV5BZjI3MWUwOTMtOTY1YS00NzE0LWE1OTYtYmQ0Mjg2NDEyMzMxXkEyXkFqcGc@._V1_SX300.jpg
JLMCT,20/12/2024,20:00,Lee,2023,https://jer-cin.org.il/en/event/80515,https://m.media-amazon.com/images/M/MV5BMDlhMDY0NTAtOTQwZi00ZjIxLTk2ZmYtZjU1Y2FiYWRhZDk3XkEyXkFqcGc@._V1_SX300.jpg
JLMCT,20/12/2024,20:30,My Old Ass,2024,https://jer-cin.org.il/en/event/79985,https://m.media-amazon.com/images/M/MV5BNDhiYjE1ZTAtMjM2My00OGZhLWE4MGMtMDI1YzRiYWYzMTdkXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,20/12/2024,11:00,Under a Blue Sun,2024,https://www.cinema.co.il/en/event/%d7%9e%d7%aa%d7%97%d7%aa-%d7%9c%d7%a9%d7%9e%d7%a9-%d7%94%d7%9b%d7%97%d7%95%d7%9c%d7%94/,https://m.media-amazon.com/images/M/MV5BODNlOGUyODEtZTc4OC00YmI3LWEyYzEtNGI5MTZmY2UxZjFiXkEyXkFqcGc@._V1_SX300.jpg
