cinema,date,time,title,snif,type
HC,01/10/2024,15:00,We Live in Time,Kiryat Bialik,R
HC,01/10/2024,17:20,We Live in Time,Kiryat Bialik,R
HC,01/10/2024,19:20,We Live in Time,Kiryat Bialik,R
HC,01/10/2024,21:40,We Live in Time,Kiryat Bialik,R
HC,01/10/2024,14:50,We Live in Time,Haifa,R
HC,01/10/2024,17:10,We Live in Time,Haifa,R
HC,01/10/2024,19:50,We Live in Time,Haifa,R
HC,01/10/2024,22:10,We Live in Time,Haifa,R
HC,01/10/2024,14:50,We Live in Time,Kfar Saba,R
HC,01/10/2024,17:10,We Live in Time,Kfar Saba,R
HC,01/10/2024,19:50,We Live in Time,Kfar Saba,R
HC,01/10/2024,22:15,We Live in Time,Kfar Saba,R
HC,01/10/2024,18:00,We Live in Time,Petach Tikvah,R
HC,01/10/2024,18:00,We Live in Time,Modiin,R
HC,01/10/2024,20:20,We Live in Time,Modiin,R
HC,01/10/2024,19:50,We Live in Time,Rehovot,R
HC,01/10/2024,19:30,We Live in Time,Ashkelon,R
HC,01/10/2024,21:45,We Live in Time,Ashkelon,R
HC,01/10/2024,20:30,Weekend in Taipei,Carmiel,R
HC,01/10/2024,20:10,Weekend in Taipei,Kiryat Bialik,R
HC,01/10/2024,22:20,Weekend in Taipei,Kiryat Bialik,R
HC,01/10/2024,00:00,Weekend in Taipei,Kiryat Bialik,R
HC,01/10/2024,19:40,Weekend in Taipei,Haifa,R
HC,01/10/2024,21:50,Weekend in Taipei,Haifa,R
HC,01/10/2024,00:00,Weekend in Taipei,Haifa,R
HC,01/10/2024,19:45,Weekend in Taipei,Kfar Saba,R
HC,01/10/2024,22:00,Weekend in Taipei,Kfar Saba,R
HC,01/10/2024,00:00,Weekend in Taipei,Kfar Saba,R
HC,01/10/2024,23:45,Weekend in Taipei,Petach Tikvah,R
HC,01/10/2024,22:40,Weekend in Taipei,Modiin,R
HC,01/10/2024,22:10,Weekend in Taipei,Rehovot,R
HC,01/10/2024,00:00,Weekend in Taipei,Ashkelon,R
HC,02/10/2024,12:30,Black Tea,Kiryat Bialik,R
HC,02/10/2024,15:20,Black Tea,Kiryat Bialik,R
HC,02/10/2024,11:45,Black Tea,Haifa,R
HC,02/10/2024,15:25,Black Tea,Kfar Saba,R
HC,02/10/2024,15:30,Black Tea,Petach Tikvah,R
HC,02/10/2024,12:40,Black Tea,Modiin,R
HC,02/10/2024,12:35,Black Tea,Rehovot,R
HC,02/10/2024,15:00,Black Tea,Ashdod,R
HC,02/10/2024,14:50,Black Tea,Ashkelon,R
HC,03/10/2024,21:15,Bad Boys: Ride or Die,Haifa,R
HC,03/10/2024,21:30,Bad Boys: Ride or Die,Kfar Saba,R
HC,05/10/2024,16:30,Red Flower,Kfar Saba,R
HC,05/10/2024,14:50,Red Flower,Modiin,R
HC,05/10/2024,19:30,Red Flower,Modiin,R
HC,05/10/2024,19:00,Red Flower,Ashdod,R
HC,05/10/2024,19:50,Red Flower,Ashkelon,R
ML,30/10/2024,21:25,1 Million Followers,Carmiel,R
ML,30/10/2024,22:15,1 Million Followers,Netanya,R
YP,30/10/2024,19:30,1 Million Followers,Ayalon,R
YP,30/10/2024,22:30,1 Million Followers,Ayalon,R
YP,30/10/2024,21:15,1 Million Followers,Beer Sheva,R
YP,30/10/2024,19:45,1 Million Followers,Haifa,R
HC,30/10/2024,21:30,Bad Boys: Ride or Die,Kiryat Bialik,R
HC,30/10/2024,21:30,Bad Boys: Ride or Die,Haifa,R
HC,30/10/2024,21:45,Bad Boys: Ride or Die,Kfar Saba,R
ML,30/10/2024,18:30,Beetlejuice Beetlejuice,Netanya,R
HC,30/10/2024,16:15,Beetlejuice Beetlejuice,Kiryat Bialik,R
HC,30/10/2024,17:00,Beetlejuice Beetlejuice,Haifa,R
HC,30/10/2024,19:15,Beetlejuice Beetlejuice,Haifa,R
HC,30/10/2024,17:00,Beetlejuice Beetlejuice,Kfar Saba,R
HC,30/10/2024,19:30,Beetlejuice Beetlejuice,Kfar Saba,R
YP,30/10/2024,19:20,Beetlejuice Beetlejuice,Rishon Letzion,R
YP,30/10/2024,21:30,Beetlejuice Beetlejuice,Beer Sheva,R
YP,30/10/2024,17:30,Black Tea,Rishon Letzion,R
YP,30/10/2024,19:45,Black Tea,Rishon Letzion,R
YP,30/10/2024,22:10,Black Tea,Rishon Letzion,R
YP,30/10/2024,17:30,Black Tea,Ayalon,R
YP,30/10/2024,20:00,Black Tea,Ayalon,R
YP,30/10/2024,22:20,Black Tea,Ayalon,R
YP,30/10/2024,18:00,Black Tea,Beer Sheva,R
YP,30/10/2024,20:15,Black Tea,Beer Sheva,R
YP,30/10/2024,22:30,Black Tea,Beer Sheva,R
YP,30/10/2024,17:00,Black Tea,Haifa,R
YP,30/10/2024,19:50,Black Tea,Haifa,R
YP,30/10/2024,22:10,Black Tea,Haifa,R
YP,30/10/2024,16:15,Black Tea,Jerusalem,R
YP,30/10/2024,19:00,Black Tea,Jerusalem,R
YP,30/10/2024,21:30,Black Tea,Jerusalem,R
HC,30/10/2024,19:15,Black Tea,Kiryat Bialik,R
HC,30/10/2024,19:30,Black Tea,Haifa,R
LC,30/10/2024,17:00,Come Closer,Raanana,R
LC,30/10/2024,21:40,Come Closer,Raanana,R
LC,30/10/2024,21:30,Come Closer,Tel Aviv,R
HC,30/10/2024,20:30,Come Closer,Kiryat Bialik,R
HC,30/10/2024,19:25,Come Closer,Haifa,R
HC,30/10/2024,21:45,Come Closer,Haifa,R
HC,30/10/2024,18:30,Come Closer,Kfar Saba,R
HC,30/10/2024,19:40,Come Closer,Rehovot,R
YP,30/10/2024,19:45,Come Closer,Rishon Letzion,R
YP,30/10/2024,22:00,Come Closer,Rishon Letzion,R
YP,30/10/2024,19:20,Come Closer,Ayalon,R
YP,30/10/2024,22:00,Come Closer,Haifa,R
YP,30/10/2024,19:20,Come Closer,Jerusalem,R
RH,30/10/2024,19:30,Come Closer,Givataim,R
HC,30/10/2024,19:10,Deadpool & Wolverine,Kiryat Bialik,R
HC,30/10/2024,21:50,Deadpool & Wolverine,Kiryat Bialik,R
HC,30/10/2024,19:00,Deadpool & Wolverine,Haifa,R
HC,30/10/2024,21:40,Deadpool & Wolverine,Haifa,R
HC,30/10/2024,20:00,Deadpool & Wolverine,Kfar Saba,R
HC,30/10/2024,16:30,Deadpool & Wolverine,Ashkelon,R
HC,30/10/2024,19:10,Deadpool & Wolverine,Ashkelon,R
YP,30/10/2024,21:00,Deadpool & Wolverine,Rishon Letzion,R
YP,30/10/2024,19:10,Deadpool & Wolverine,Ayalon,R
YP,30/10/2024,21:50,Deadpool & Wolverine,Ayalon,R
ML,30/10/2024,21:40,Hellboy: The Crooked Man,Carmiel,R
ML,30/10/2024,21:55,Hellboy: The Crooked Man,Netanya,R
YP,30/10/2024,21:45,Hellboy: The Crooked Man,Rishon Letzion,R
YP,30/10/2024,22:00,Hellboy: The Crooked Man,Haifa,R
HC,30/10/2024,19:45,Inside Out 2,Haifa,R
HC,30/10/2024,19:20,It Ends with Us,Carmiel,R
HC,30/10/2024,19:30,It Ends with Us,Kiryat Bialik,R
HC,30/10/2024,19:10,It Ends with Us,Haifa,R
HC,30/10/2024,21:50,It Ends with Us,Haifa,R
HC,30/10/2024,19:00,It Ends with Us,Kfar Saba,R
HC,30/10/2024,18:45,It Ends with Us,Modiin,R
HC,30/10/2024,18:50,It Ends with Us,Ashdod,R
RH,30/10/2024,19:15,It Ends with Us,Givataim,R
ML,30/10/2024,18:50,Joker: Folie à Deux,Carmiel,R
ML,30/10/2024,19:15,Joker: Folie à Deux,Haifa,R
ML,30/10/2024,19:00,Joker: Folie à Deux,Netanya,R
ML,30/10/2024,22:00,Joker: Folie à Deux,Netanya,R
HC,30/10/2024,19:15,Joker: Folie à Deux,Carmiel,R
HC,30/10/2024,21:35,Joker: Folie à Deux,Nahariya,R
HC,30/10/2024,16:50,Joker: Folie à Deux,Kiryat Bialik,R
HC,30/10/2024,18:30,Joker: Folie à Deux,Kiryat Bialik,R
HC,30/10/2024,21:20,Joker: Folie à Deux,Kiryat Bialik,R
HC,30/10/2024,16:30,Joker: Folie à Deux,Haifa,R
HC,30/10/2024,20:45,Joker: Folie à Deux,Haifa,R
HC,30/10/2024,17:00,Joker: Folie à Deux,Kfar Saba,R
HC,30/10/2024,20:00,Joker: Folie à Deux,Kfar Saba,R
HC,30/10/2024,21:30,Joker: Folie à Deux,Petach Tikvah,R
HC,30/10/2024,21:30,Joker: Folie à Deux,Modiin,R
HC,30/10/2024,20:15,Joker: Folie à Deux,Rehovot,R
HC,30/10/2024,21:30,Joker: Folie à Deux,Ashdod,R
HC,30/10/2024,19:15,Joker: Folie à Deux,Ashkelon,R
YP,30/10/2024,17:50,Joker: Folie à Deux,Rishon Letzion,R
YP,30/10/2024,20:45,Joker: Folie à Deux,Rishon Letzion,R
YP,30/10/2024,16:15,Joker: Folie à Deux,Ayalon,R
YP,30/10/2024,18:15,Joker: Folie à Deux,Ayalon,R
YP,30/10/2024,21:15,Joker: Folie à Deux,Ayalon,R
YP,30/10/2024,17:30,Joker: Folie à Deux,Beer Sheva,R
YP,30/10/2024,20:30,Joker: Folie à Deux,Beer Sheva,R
YP,30/10/2024,19:00,Joker: Folie à Deux,Zichron Yaakov,R
YP,30/10/2024,20:15,Joker: Folie à Deux,Zichron Yaakov,R
YP,30/10/2024,21:45,Joker: Folie à Deux,Zichron Yaakov,R
YP,30/10/2024,16:00,Joker: Folie à Deux,Haifa,R
YP,30/10/2024,18:00,Joker: Folie à Deux,Haifa,R
YP,30/10/2024,18:50,Joker: Folie à Deux,Haifa,R
YP,30/10/2024,20:50,Joker: Folie à Deux,Haifa,R
YP,30/10/2024,21:40,Joker: Folie à Deux,Haifa,R
YP,30/10/2024,17:30,Joker: Folie à Deux,Jerusalem,R
YP,30/10/2024,20:30,Joker: Folie à Deux,Jerusalem,R
RH,30/10/2024,21:50,Joker: Folie à Deux,Givataim,R
RH,30/10/2024,21:50,Joker: Folie à Deux,Tel Aviv,R
RH,30/10/2024,21:50,Joker: Folie à Deux,Kiryat Ono,R
LC,30/10/2024,16:00,Monster,Tel Aviv,R
LC,30/10/2024,16:45,My Old Ass,Ramat Hasharon,R
LC,30/10/2024,17:30,My Old Ass,Tel Aviv,R
LC,30/10/2024,19:30,My Old Ass,Tel Aviv,R
LC,30/10/2024,21:45,My Old Ass,Tel Aviv,R
LC,30/10/2024,19:15,My Old Ass,Raanana,R
LC,30/10/2024,21:15,My Old Ass,Raanana,R
LC,30/10/2024,20:30,My Old Ass,Even Yehuda,R
ML,30/10/2024,19:30,My Old Ass,Carmiel,R
ML,30/10/2024,20:10,My Old Ass,Netanya,R
HC,30/10/2024,21:30,My Old Ass,Kfar Saba,R
HC,30/10/2024,21:45,My Old Ass,Ashkelon,R
ML,30/10/2024,21:25,Nefarious,Carmiel,R
YP,30/10/2024,17:10,Nefarious,Jerusalem,R
HC,30/10/2024,20:05,Red Flower,Modiin,R
YP,30/10/2024,17:55,Red Flower,Rishon Letzion,R
YP,30/10/2024,19:20,Red Flower,Beer Sheva,R
YP,30/10/2024,17:45,Red Flower,Haifa,R
YP,30/10/2024,19:30,Sleeping Dogs,Rishon Letzion,R
HC,30/10/2024,16:30,Smile 2,Carmiel,R
HC,30/10/2024,18:30,Smile 2,Carmiel,R
HC,30/10/2024,21:20,Smile 2,Carmiel,R
HC,30/10/2024,22:05,Smile 2,Carmiel,R
HC,30/10/2024,19:00,Smile 2,Nahariya,R
HC,30/10/2024,21:40,Smile 2,Nahariya,R
HC,30/10/2024,16:50,Smile 2,Kiryat Bialik,R
HC,30/10/2024,19:20,Smile 2,Kiryat Bialik,R
HC,30/10/2024,20:50,Smile 2,Kiryat Bialik,R
HC,30/10/2024,22:00,Smile 2,Kiryat Bialik,R
HC,30/10/2024,17:10,Smile 2,Haifa,R
HC,30/10/2024,19:50,Smile 2,Haifa,R
HC,30/10/2024,21:35,Smile 2,Haifa,R
HC,30/10/2024,22:10,Smile 2,Haifa,R
HC,30/10/2024,17:20,Smile 2,Kfar Saba,R
HC,30/10/2024,19:10,Smile 2,Kfar Saba,R
HC,30/10/2024,20:10,Smile 2,Kfar Saba,R
HC,30/10/2024,20:55,Smile 2,Kfar Saba,R
HC,30/10/2024,19:10,Smile 2,Petach Tikvah,R
HC,30/10/2024,21:50,Smile 2,Petach Tikvah,R
HC,30/10/2024,18:30,Smile 2,Modiin,R
HC,30/10/2024,19:20,Smile 2,Modiin,R
HC,30/10/2024,21:10,Smile 2,Modiin,R
HC,30/10/2024,22:00,Smile 2,Modiin,R
HC,30/10/2024,18:45,Smile 2,Rehovot,R
HC,30/10/2024,21:20,Smile 2,Rehovot,R
HC,30/10/2024,19:25,Smile 2,Ashdod,R
HC,30/10/2024,22:00,Smile 2,Ashdod,R
HC,30/10/2024,19:00,Smile 2,Ashkelon,R
HC,30/10/2024,22:10,Smile 2,Ashkelon,R
ML,30/10/2024,18:40,Smile 2,Carmiel,UPGRADE
ML,30/10/2024,21:20,Smile 2,Carmiel,UPGRADE
ML,30/10/2024,18:20,Smile 2,Haifa,UPGRADE
ML,30/10/2024,21:10,Smile 2,Haifa,UPGRADE
ML,30/10/2024,19:20,Smile 2,Netanya,UPGRADE
ML,30/10/2024,21:00,Smile 2,Netanya,R
ML,30/10/2024,22:15,Smile 2,Netanya,UPGRADE
YP,30/10/2024,19:00,Smile 2,Rishon Letzion,R
YP,30/10/2024,21:45,Smile 2,Rishon Letzion,R
YP,30/10/2024,22:00,Smile 2,Rishon Letzion,R
YP,30/10/2024,22:00,Smile 2,Rishon Letzion,VIP
YP,30/10/2024,16:40,Smile 2,Ayalon,R
YP,30/10/2024,19:30,Smile 2,Ayalon,R
YP,30/10/2024,19:45,Smile 2,Ayalon,R
YP,30/10/2024,22:10,Smile 2,Ayalon,R
YP,30/10/2024,19:00,Smile 2,Beer Sheva,R
YP,30/10/2024,20:00,Smile 2,Beer Sheva,R
YP,30/10/2024,21:40,Smile 2,Beer Sheva,R
YP,30/10/2024,16:30,Smile 2,Zichron Yaakov,R
YP,30/10/2024,19:30,Smile 2,Zichron Yaakov,R
YP,30/10/2024,21:50,Smile 2,Zichron Yaakov,R
YP,30/10/2024,20:40,Smile 2,Zichron Yaakov,VIP
