cinema,date,time,title,year,href,poster
JLMCT,05/11/2024,18:00,We Live in Time,2024,https://jer-cin.org.il/en/event/79039,https://m.media-amazon.com/images/M/MV5BMGJkNjAxNTUtMGU5MC00ZTUyLTlmYzctNmE0ZDUzZTk5YTY1XkEyXkFqcGc@._V1_SX300.jpg
JLMCT,05/11/2024,18:00,The Life and Death of Colonel Blimp,1943,https://jer-cin.org.il/en/event/79073,https://m.media-amazon.com/images/M/MV5BZGQwZjgzYTgtMjA2OS00NTRjLTg1YWQtYmQ4NDJlYzk5N2Q3XkEyXkFqcGc@._V1_SX300.jpg
JLMCT,05/11/2024,18:00,Jacob de Haan: A Voice Out of Time,2024,https://jer-cin.org.il/en/event/79077,https://m.media-amazon.com/images/M/MV5BZTY2Mjg0NjQtNDYwYS00Y2E3LWIwZTktMTdkNGIwNmM1ZDRjXkEyXkFqcGc@._V1_SX300.jpg
JLMCT,05/11/2024,20:00,Frozen River,2008,https://jer-cin.org.il/en/event/79083,https://m.media-amazon.com/images/M/MV5BMTk2NjMwMDgzNF5BMl5BanBnXkFtZTcwMDY0NDY3MQ@@._V1_SX300.jpg
JLMCT,05/11/2024,20:30,The Teachers' Lounge,2023,https://jer-cin.org.il/en/event/79059,https://m.media-amazon.com/images/M/MV5BOTkwZDgzNzgtMDBiZC00Y2M2LWI3MmUtZDM2Zjk1ZDc1YWJiXkEyXkFqcGc@._V1_SX300.jpg
JLMCT,05/11/2024,21:00,The Purge: Election Year,2016,https://jer-cin.org.il/en/event/79081,https://m.media-amazon.com/images/M/MV5BMjI3MDI0MTA1N15BMl5BanBnXkFtZTgwOTk4NjU5ODE@._V1_SX300.jpg
TLVCT,05/11/2024,12:30,It Happened on our Ground,2024,https://www.cinema.co.il/en/event/%d7%94%d7%90%d7%97%d7%95-%d7%94%d7%a7%d7%98%d7%9f/,https://m.media-amazon.com/images/M/MV5BMTBhMzc0NDgtOTUwMC00NDBkLWJlYzEtZGQwOTdlNDMyOWU1XkEyXkFqcGc@._V1_SX300.jpg
TLVCT,05/11/2024,13:00,Get the Land Back,2024,https://www.cinema.co.il/en/event/%d7%94%d7%93%d7%95%d7%a0%d7%9d-%d7%a9%d7%9c-%d7%a1%d7%91%d7%aa%d7%90/,https://m.media-amazon.com/images/M/MV5BYTUzNmI4ODUtNTY3Yi00Njk4LWFiMmMtNGRmZDhhMDcyYmJkXkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg
TLVCT,05/11/2024,13:30,Strange Birds,2017,https://www.cinema.co.il/en/event/%d7%a6%d7%99%d7%a4%d7%95%d7%a8%d7%99%d7%9d-%d7%9e%d7%a9%d7%95%d7%a0%d7%95%d7%aa/,https://m.media-amazon.com/images/M/MV5BMTBkMmZjOWYtNzQ4My00NzhiLWI4OWMtZjAwYTQ3YmYyNmY3XkEyXkFqcGdeQXVyMjQ3NzUxOTM@._V1_SX300.jpg
TLVCT,05/11/2024,14:00,Teenage Mutant Ninja Turtles,2014,https://www.cinema.co.il/en/event/%d7%a6%d7%91%d7%99%d7%9d-%d7%a4%d7%a1%d7%98%d7%99%d7%91%d7%9c-%d7%92%d7%90%d7%94-2024/,https://m.media-amazon.com/images/M/MV5BNjUzODQ5MDY5NV5BMl5BanBnXkFtZTgwOTc1NzcyMjE@._V1_SX300.jpg
TLVCT,05/11/2024,14:30,The Favourite,2018,https://www.cinema.co.il/en/event/%d7%94%d7%9e%d7%95%d7%a2%d7%93%d7%a4%d7%aa-%d7%a4%d7%a1%d7%98%d7%99%d7%91%d7%9c-%d7%92%d7%90%d7%94-2024/,https://m.media-amazon.com/images/M/MV5BMTg1NzQwMDQxNV5BMl5BanBnXkFtZTgwNDg2NDYyNjM@._V1_SX300.jpg
TLVCT,05/11/2024,15:00,Silver Haze,2023,https://www.cinema.co.il/en/event/%d7%a2%d7%a8%d7%a4%d7%9c-%d7%9b%d7%a1%d7%95%d7%a3-%d7%a4%d7%a1%d7%98%d7%99%d7%91%d7%9c-%d7%92%d7%90%d7%94-2024/,https://m.media-amazon.com/images/M/MV5BZTlkNWNiYTMtNGY4MC00NWM1LWEwNTUtYjkyMjg2ZjAyN2MzXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,05/11/2024,16:00,Marble Ass,1995,https://www.cinema.co.il/en/event/%d7%99%d7%a9%d7%91%d7%9f-%d7%9e%d7%a9%d7%99%d7%a9-%d7%a4%d7%a1%d7%98%d7%99%d7%91%d7%9c-%d7%92%d7%90%d7%94-2024/,https://m.media-amazon.com/images/M/MV5BMDc1NmFlNDUtZTcxMS00OGZmLTliNDItZDdkOWVmNTMwYjg4XkEyXkFqcGc@._V1_SX300.jpg
TLVCT,05/11/2024,16:30,"Come, Closer",2010,https://www.cinema.co.il/en/event/%d7%a7%d7%a8%d7%95%d7%91-%d7%90%d7%9c%d7%99%d7%99/,https://m.media-amazon.com/images/M/MV5BOTllMTJhMjEtNzZjMS00MzhjLThmMjgtMGIwMTcwODA0MDZjXkEyXkFqcGdeQXVyNDE2NjE1Njc@._V1_SX300.jpg
TLVCT,05/11/2024,16:45,La Pampa,2023,https://www.cinema.co.il/en/event/%d7%9c%d7%94-%d7%a4%d7%9e%d7%a4%d7%94-%d7%a4%d7%a1%d7%98%d7%99%d7%91%d7%9c-%d7%92%d7%90%d7%94-2024/,https://m.media-amazon.com/images/M/MV5BYjZhOWU0YzQtMDNmMi00YmEzLThkZDUtMWYyMGIwZDY0MTI4XkEyXkFqcGdeQXVyMTY0OTU4ODI4._V1_SX300.jpg
TLVCT,05/11/2024,18:00,Jacob de Haan: A Voice Out of Time,2024,https://www.cinema.co.il/en/event/%d7%93%d7%94-%d7%94%d7%90%d7%9f-%d7%a7%d7%95%d7%9c-%d7%9e%d7%97%d7%95%d7%a5-%d7%9c%d7%96%d7%9e%d7%9f-%d7%a4%d7%a1%d7%98%d7%99%d7%91%d7%9c-%d7%92%d7%90%d7%94-2024/,https://m.media-amazon.com/images/M/MV5BZTY2Mjg0NjQtNDYwYS00Y2E3LWIwZTktMTdkNGIwNmM1ZDRjXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,05/11/2024,19:00,Undertow,2004,https://www.cinema.co.il/en/event/%d7%a0%d7%92%d7%93-%d7%94%d7%96%d7%a8%d7%9d-%d7%a4%d7%a1%d7%98%d7%99%d7%91%d7%9c-%d7%92%d7%90%d7%94-2024/,https://m.media-amazon.com/images/M/MV5BMjY2ZTRjY2YtMmI5OC00NTM3LWFkMzktN2RkZWM3YmNlZTI0XkEyXkFqcGc@._V1_SX300.jpg
TLVCT,05/11/2024,21:00,The Teachers' Lounge,2023,https://www.cinema.co.il/en/event/%d7%97%d7%93%d7%a8-%d7%94%d7%9e%d7%95%d7%a8%d7%99%d7%9d/,https://m.media-amazon.com/images/M/MV5BOTkwZDgzNzgtMDBiZC00Y2M2LWI3MmUtZDM2Zjk1ZDc1YWJiXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,05/11/2024,21:15,Three Kilometres to the End of the World,2024,https://www.cinema.co.il/en/event/%d7%a9%d7%9c%d7%95%d7%a9%d7%94-%d7%a7%d7%99%d7%9c%d7%95%d7%9e%d7%98%d7%a8%d7%99%d7%9d-%d7%9e%d7%a1%d7%95%d7%a3-%d7%94%d7%a2%d7%95%d7%9c%d7%9d-%d7%a4%d7%a1%d7%98%d7%99%d7%91%d7%9c-%d7%92%d7%90%d7%94/,https://m.media-amazon.com/images/M/MV5BZWJjNTExN2EtOGY4Yy00OWZjLWIzNWUtNmM1NmE3MTMxNDgwXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,05/11/2024,22:30,Bar 51,1986,https://www.cinema.co.il/en/event/%d7%91%d7%a8-51-%d7%a4%d7%a1%d7%98%d7%99%d7%91%d7%9c-%d7%92%d7%90%d7%94-2024/,https://m.media-amazon.com/images/M/MV5BM2U5MjQzMDEtMjk3NC00NGE5LWI5OTctMDNkN2VlNjY4NTdkXkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg
HRZCT,06/11/2024,17:00,The Wild Robot,2024,https://www.hcinema.org.il/event/%d7%a8%d7%95%d7%96-%d7%94%d7%a8%d7%95%d7%91%d7%95%d7%98%d7%99%d7%aa-the-wild-robot-%d7%93%d7%99%d7%91%d7%95%d7%91-%d7%a2%d7%91%d7%a8%d7%99-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8/2024-11-06/,https://m.media-amazon.com/images/M/MV5BZjM2M2E3YzAtZDJjYy00MDhkLThiYmItOGZhNzQ3NTgyZmI0XkEyXkFqcGc@._V1_SX300.jpg
HRZCT,06/11/2024,17:30,Transformers One,2024,https://www.hcinema.org.il/event/%d7%a8%d7%95%d7%91%d7%95%d7%98%d7%a8%d7%99%d7%a7%d7%99%d7%9d-%d7%94%d7%94%d7%aa%d7%97%d7%9c%d7%94-transformers-one-%d7%93%d7%99%d7%91%d7%95%d7%91-%d7%a2%d7%99%d7%91%d7%a8%d7%99-%d7%94%d7%a7/2024-11-06/,https://m.media-amazon.com/images/M/MV5BZWI1ZDY1YTQtMjRkNy00ZDZhLWE3OTItMTIwNzliY2Y1MTZhXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,06/11/2024,20:00,Joker: Folie à Deux,2024,https://www.hcinema.org.il/event/%d7%92%d7%95%d7%a7%d7%a8-%d7%98%d7%99%d7%a8%d7%95%d7%a3-%d7%91%d7%a9%d7%a0%d7%99%d7%99%d7%9d-joker-folie-a-deux-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa/2024-11-06/,https://m.media-amazon.com/images/M/MV5BNTRlNmU1NzEtODNkNC00ZGM3LWFmNzQtMjBlMWRiYTcyMGRhXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,06/11/2024,20:30,Separated at Birth,2018,https://www.hcinema.org.il/event/%d7%9e%d7%95%d7%a4%d7%a8%d7%93%d7%99%d7%9d-separated-%d7%a1%d7%a8%d7%98-%d7%aa%d7%95%d7%9b%d7%a0%d7%99%d7%99%d7%94/,https://m.media-amazon.com/images/M/MV5BZTg1YTBjYzEtYzFiNi00YTQ3LTg5MWQtNjRhOTgxNTM4NzQyXkEyXkFqcGc@._V1_SX300.jpg
JAFC,06/11/2024,18:00,Eat Drink Man Woman,2024,https://www.jaffacinema.com/calendar/5275/,https://m.media-amazon.com/images/M/MV5BNGFhYTQ4ZTAtNzkyYi00YjgyLThlYzEtOWJlYWU2NjRiY2JjXkEyXkFqcGdeQXVyMTY4NjQ1NzMy._V1_SX300.jpg
JAFC,06/11/2024,19:00,Three Colors: Red,1994,https://www.jaffacinema.com/calendar/5282/,https://m.media-amazon.com/images/M/MV5BMTQ0YTQyYzItNGEzMi00NmI4LWJkOTMtOWMyMjAwMWEzYTZhXkEyXkFqcGc@._V1_SX300.jpg
JAFC,06/11/2024,19:00,Or (My Treasure),2004,https://www.jaffacinema.com/calendar/5277/,https://m.media-amazon.com/images/M/MV5BNzE2MDI4NDg3MV5BMl5BanBnXkFtZTgwMzYxMDA2MDE@._V1_SX300.jpg
JAFC,06/11/2024,21:00,Kinds of Kindness,2024,https://www.jaffacinema.com/calendar/5278/,https://m.media-amazon.com/images/M/MV5BMjZmZGY1MzMtNDVkNi00NjE2LTlkMzMtMmUzNWExY2ExZWI2XkEyXkFqcGc@._V1_SX300.jpg
JLMCT,06/11/2024,18:00,Made in England: The Films of Powell and Pressburger,2024,https://jer-cin.org.il/en/event/79085,https://m.media-amazon.com/images/M/MV5BNjEyYTc3M2ItYTY4MC00ODY4LThiYmUtMGQ0ZDUxYmVkNGFhXkEyXkFqcGc@._V1_SX300.jpg
JLMCT,06/11/2024,18:00,Ten Months,2023,https://jer-cin.org.il/en/event/79089,https://m.media-amazon.com/images/M/MV5BNTFjZWZiNWUtZTQxNy00MzFkLWI3Y2QtM2VmOGViNDUwZjM0XkEyXkFqcGdeQXVyODgxMDAxMjY@._V1_SX300.jpg
JLMCT,06/11/2024,20:00,Strictly Ballroom,1992,https://jer-cin.org.il/en/event/79093,https://m.media-amazon.com/images/M/MV5BZDgwMzI1NmUtNjQ0ZS00MzVjLWFiZmEtMDY0NjVhM2MxOTU3XkEyXkFqcGc@._V1_SX300.jpg
JLMCT,06/11/2024,20:30,We Live in Time,2024,https://jer-cin.org.il/en/event/79041,https://m.media-amazon.com/images/M/MV5BMGJkNjAxNTUtMGU5MC00ZTUyLTlmYzctNmE0ZDUzZTk5YTY1XkEyXkFqcGc@._V1_SX300.jpg
JLMCT,06/11/2024,20:45,Megalopolis,2024,https://jer-cin.org.il/en/event/79063,https://m.media-amazon.com/images/M/MV5BOTQ2MTcwODgtOTg3Yi00M2RmLWEyMDQtY2IzZmRlYzM3YzhjXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,06/11/2024,14:00,Girl in the Picture,2022,https://www.cinema.co.il/en/event/%d7%a1%d7%a8%d7%98-%d7%91%d7%a0%d7%95%d7%aa-%d7%a4%d7%a1%d7%98%d7%99%d7%91%d7%9c-%d7%92%d7%90%d7%94-2024/,https://m.media-amazon.com/images/M/MV5BMjcyMjhkNmQtNzM5OS00NGE3LWE0OTktMDBiZDIzNzA1MzUxXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,06/11/2024,16:00,Teenage Mutant Ninja Turtles,2014,https://www.cinema.co.il/en/event/%d7%a6%d7%91%d7%99%d7%9d-%d7%a4%d7%a1%d7%98%d7%99%d7%91%d7%9c-%d7%92%d7%90%d7%94-2024/,https://m.media-amazon.com/images/M/MV5BNjUzODQ5MDY5NV5BMl5BanBnXkFtZTgwOTc1NzcyMjE@._V1_SX300.jpg
TLVCT,06/11/2024,18:00,Life of Riley,2014,https://www.cinema.co.il/en/event/%d7%a8%d7%99%d7%99%d7%9c%d7%99-%d7%a4%d7%a1%d7%98%d7%99%d7%91%d7%9c-%d7%92%d7%90%d7%94-2024/,https://m.media-amazon.com/images/M/MV5BNjM4M2NlMzItZTk2Mi00YzEyLTg0MWItYWYxOTE0OTJkNmNjXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
TLVCT,06/11/2024,19:00,Black Tea,2024,https://www.cinema.co.il/en/event/%d7%aa%d7%94-%d7%a9%d7%97%d7%95%d7%a8/,https://m.media-amazon.com/images/M/MV5BMjBhYjg3ZTgtODQxMi00M2I5LTljYWUtNDQxZmMxNGY2ZmU2XkEyXkFqcGc@._V1_SX300.jpg
TLVCT,06/11/2024,19:30,Sapir,2024,https://www.cinema.co.il/en/event/%d7%a1%d7%a4%d7%99%d7%a8-%d7%a4%d7%a1%d7%98%d7%99%d7%91%d7%9c-%d7%92%d7%90%d7%94-2024/,https://m.media-amazon.com/images/M/MV5BNmNhMDA5YTgtYTg3Zi00ZmIxLTg1YTAtOGJiYTQ3MmEyZGRiXkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg
TLVCT,06/11/2024,20:00,The Unspoken,2015,https://www.cinema.co.il/en/event/%d7%9e%d7%94-%d7%a9%d7%9c%d7%90-%d7%a0%d7%90%d7%9e%d7%a8-%d7%a4%d7%a1%d7%98%d7%99%d7%91%d7%9c-%d7%92%d7%90%d7%94-2024/,https://m.media-amazon.com/images/M/MV5BMTUxNTEyMjg0OV5BMl5BanBnXkFtZTgwNzAzNTAzMDI@._V1_SX300.jpg
TLVCT,06/11/2024,21:00,Bad Education,2004,https://www.cinema.co.il/en/event/%d7%97%d7%99%d7%a0%d7%95%d7%9a-%d7%a8%d7%a2-%d7%a4%d7%a1%d7%98%d7%99%d7%91%d7%9c-%d7%92%d7%90%d7%94-2024/,https://m.media-amazon.com/images/M/MV5BODM1NmQ2YmQtM2RkMC00ZTYyLTgwMDktODUzYjFlMzBkYTYzXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,06/11/2024,21:15,The Teachers' Lounge,2023,https://www.cinema.co.il/en/event/%d7%97%d7%93%d7%a8-%d7%94%d7%9e%d7%95%d7%a8%d7%99%d7%9d/,https://m.media-amazon.com/images/M/MV5BOTkwZDgzNzgtMDBiZC00Y2M2LWI3MmUtZDM2Zjk1ZDc1YWJiXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,06/11/2024,21:30,La Pampa,2023,https://www.cinema.co.il/en/event/%d7%9c%d7%94-%d7%a4%d7%9e%d7%a4%d7%94-%d7%a4%d7%a1%d7%98%d7%99%d7%91%d7%9c-%d7%92%d7%90%d7%94-2024/,https://m.media-amazon.com/images/M/MV5BYjZhOWU0YzQtMDNmMi00YmEzLThkZDUtMWYyMGIwZDY0MTI4XkEyXkFqcGdeQXVyMTY0OTU4ODI4._V1_SX300.jpg
TLVCT,06/11/2024,22:15,Trick 'r Treat,2007,https://www.cinema.co.il/en/event/%d7%a1%d7%98%d7%95%d7%a5-%d7%a4%d7%a1%d7%98%d7%99%d7%91%d7%9c-%d7%92%d7%90%d7%94-2024/,https://m.media-amazon.com/images/M/MV5BNjI2YTA2NmUtOTY4MS00ZGJjLWI1NzctOWRlNzgzNDk1ZTk2XkEyXkFqcGc@._V1_SX300.jpg
HFCT,07/11/2024,18:00,"Come, Closer",2010,https://www.haifacin.co.il/Event/14331/,https://m.media-amazon.com/images/M/MV5BOTllMTJhMjEtNzZjMS00MzhjLThmMjgtMGIwMTcwODA0MDZjXkEyXkFqcGdeQXVyNDE2NjE1Njc@._V1_SX300.jpg
HFCT,07/11/2024,20:00,Pleasantville,1998,https://www.haifacin.co.il/Event/14339/,https://m.media-amazon.com/images/M/MV5BYmM4ZThmNzAtYzRmNi00ZjZmLThhYjAtYjU2YTcwMmY3MzRmXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,07/11/2024,17:00,The Wild Robot,2024,https://www.hcinema.org.il/event/%d7%a8%d7%95%d7%96-%d7%94%d7%a8%d7%95%d7%91%d7%95%d7%98%d7%99%d7%aa-the-wild-robot-%d7%93%d7%99%d7%91%d7%95%d7%91-%d7%a2%d7%91%d7%a8%d7%99-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8/2024-11-07/,https://m.media-amazon.com/images/M/MV5BZjM2M2E3YzAtZDJjYy00MDhkLThiYmItOGZhNzQ3NTgyZmI0XkEyXkFqcGc@._V1_SX300.jpg
HRZCT,07/11/2024,17:30,Black Tea,2024,https://www.hcinema.org.il/event/%d7%aa%d7%94-%d7%a9%d7%97%d7%95%d7%a8-black-tea-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa/2024-11-07/,https://m.media-amazon.com/images/M/MV5BMjBhYjg3ZTgtODQxMi00M2I5LTljYWUtNDQxZmMxNGY2ZmU2XkEyXkFqcGc@._V1_SX300.jpg
HRZCT,07/11/2024,20:00,We Live in Time,2024,https://www.hcinema.org.il/event/%d7%94%d7%96%d7%9e%d7%9f-%d7%a9%d7%9c%d7%a0%d7%95-we-live-our-time-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa/2024-11-07/,https://m.media-amazon.com/images/M/MV5BMGJkNjAxNTUtMGU5MC00ZTUyLTlmYzctNmE0ZDUzZTk5YTY1XkEyXkFqcGc@._V1_SX300.jpg
JAFC,07/11/2024,18:00,Inside Out 2,2024,https://www.jaffacinema.com/calendar/5281/,https://m.media-amazon.com/images/M/MV5BYWY3MDE2Y2UtOTE3Zi00MGUzLTg2MTItZjE1ZWVkMGVlODRmXkEyXkFqcGc@._V1_SX300.jpg
JAFC,07/11/2024,20:30,Get the Land Back,2024,https://www.jaffacinema.com/calendar/5283/,https://m.media-amazon.com/images/M/MV5BYTUzNmI4ODUtNTY3Yi00Njk4LWFiMmMtNGRmZDhhMDcyYmJkXkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg
JAFC,07/11/2024,20:30,Strange Birds,2017,https://www.jaffacinema.com/calendar/5276/,https://m.media-amazon.com/images/M/MV5BMTBkMmZjOWYtNzQ4My00NzhiLWI4OWMtZjAwYTQ3YmYyNmY3XkEyXkFqcGdeQXVyMjQ3NzUxOTM@._V1_SX300.jpg
JAFC,07/11/2024,21:30,Perfect Days,2023,https://www.jaffacinema.com/calendar/07-11-2024-2130-%d7%99%d7%9e%d7%99%d7%9d-%d7%9e%d7%95%d7%a9%d7%9c%d7%9e%d7%99%d7%9d/,https://m.media-amazon.com/images/M/MV5BNGVmODFkM2MtOTEzMy00MjFjLThjZmYtODMxZmI1MzcyNDkyXkEyXkFqcGc@._V1_SX300.jpg
JLMCT,07/11/2024,18:00,A Canterbury Tale for Christmas,2022,https://jer-cin.org.il/en/event/79095,https://m.media-amazon.com/images/M/MV5BMjZlMTIyOGUtMjE4Yy00NTNmLWJjNjktNzVlMjgyZDgzNTIzXkEyXkFqcGdeQXVyMTA0ODc0Mzg3._V1_SX300.jpg
JLMCT,07/11/2024,18:00,The Teachers' Lounge,2023,https://jer-cin.org.il/en/event/79281,https://m.media-amazon.com/images/M/MV5BOTkwZDgzNzgtMDBiZC00Y2M2LWI3MmUtZDM2Zjk1ZDc1YWJiXkEyXkFqcGc@._V1_SX300.jpg
JLMCT,07/11/2024,20:30,There's Still Tomorrow,2023,https://jer-cin.org.il/en/event/79101,https://m.media-amazon.com/images/M/MV5BMmZhOWMzNzQtNjY0OC00MTYzLTllODUtZjZjY2MzNDc5ODdmXkEyXkFqcGc@._V1_SX300.jpg
JLMCT,07/11/2024,20:30,Emilia Pérez,2024,https://jer-cin.org.il/en/event/79287,https://m.media-amazon.com/images/M/MV5BMGM0OGNhMzktZGFlNC00NDRmLWJmOTgtYmQ0N2JlZGJhMzQyXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,07/11/2024,14:00,The Ghost Writer,2010,https://www.cinema.co.il/en/event/%d7%94%d7%a1%d7%95%d7%a4%d7%a8-%d7%a4%d7%a1%d7%98%d7%99%d7%91%d7%9c-%d7%92%d7%90%d7%94-2024/,https://m.media-amazon.com/images/M/MV5BMTI3NzMwMzkyNV5BMl5BanBnXkFtZTcwODk4NjQxMw@@._V1_SX300.jpg
TLVCT,07/11/2024,14:45,Nelly & Nadine,2022,https://www.cinema.co.il/en/event/%d7%a0%d7%9c%d7%99-%d7%95%d7%a0%d7%93%d7%99%d7%9f-%d7%a4%d7%a1%d7%98%d7%99%d7%91%d7%9c-%d7%92%d7%90%d7%94-2024/,https://m.media-amazon.com/images/M/MV5BNzhlMTNiMDYtNDMxNS00NDAzLThjZWEtYTAxMmVmZWRjZmZiXkEyXkFqcGdeQXVyMjQ3MTMzNDU@._V1_SX300.jpg
