cinema,date,time,title,year,href,poster
JAFC,12/11/2024,18:00,Parasite,2019,https://www.jaffacinema.com/calendar/5308/,https://m.media-amazon.com/images/M/MV5BYjk1Y2U4MjQtY2ZiNS00OWQyLWI3MmYtZWUwNmRjYWRiNWNhXkEyXkFqcGc@._V1_SX300.jpg
JAFC,12/11/2024,19:00,North by Northwest,1959,https://www.jaffacinema.com/calendar/5309/,https://m.media-amazon.com/images/M/MV5BZWIzODI2OGItMzM0Ny00OGRmLTlkNmItMDQxMTFmMTk3YmQwXkEyXkFqcGc@._V1_SX300.jpg
JAFC,12/11/2024,21:30,Perfect Days,2023,https://www.jaffacinema.com/calendar/5311/,https://m.media-amazon.com/images/M/MV5BNGVmODFkM2MtOTEzMy00MjFjLThjZmYtODMxZmI1MzcyNDkyXkEyXkFqcGc@._V1_SX300.jpg
JLMCT,12/11/2024,16:00,Go for Zucker,2004,https://jer-cin.org.il/en/event/79140,https://m.media-amazon.com/images/M/MV5BNGI1ODAzM2YtZGY1MS00YmYwLWEyODEtOWQzM2Q2NzVlZTFmXkEyXkFqcGc@._V1_SX300.jpg
JLMCT,12/11/2024,17:00,Emilia Pérez,2024,https://jer-cin.org.il/en/event/79307,https://m.media-amazon.com/images/M/MV5BMGM0OGNhMzktZGFlNC00NDRmLWJmOTgtYmQ0N2JlZGJhMzQyXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,12/11/2024,12:00,The Braid,2023,https://www.cinema.co.il/en/event/%d7%94%d7%a6%d7%9e%d7%94/,https://m.media-amazon.com/images/M/MV5BMTJkZTQ1ZWEtMzQ1Ni00MmU2LTgzZTctYmI4MDc4YWJhMWViXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,12/11/2024,12:30,ADA - My Mother the Architect,2024,https://www.cinema.co.il/en/event/%d7%a2%d7%93%d7%94-%d7%90%d7%9e%d7%99-%d7%94%d7%90%d7%93%d7%a8%d7%99%d7%9b%d7%9c%d7%99%d7%aa/,
TLVCT,12/11/2024,16:30,Black Tea,2024,https://www.cinema.co.il/en/event/%d7%aa%d7%94-%d7%a9%d7%97%d7%95%d7%a8/,https://m.media-amazon.com/images/M/MV5BMjBhYjg3ZTgtODQxMi00M2I5LTljYWUtNDQxZmMxNGY2ZmU2XkEyXkFqcGc@._V1_SX300.jpg
TLVCT,12/11/2024,17:00,Adios Buenos Aires,2023,https://www.cinema.co.il/en/event/%d7%90%d7%93%d7%99%d7%95%d7%a1-%d7%91%d7%95%d7%90%d7%a0%d7%95%d7%a1-%d7%90%d7%99%d7%99%d7%a8%d7%a1/,https://m.media-amazon.com/images/M/MV5BOTUwYzhhN2YtOGM5ZC00Y2ZlLThjNzItYTVlMmM1OTEwMDFhXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,12/11/2024,18:00,Take a Chance on Me,2023,https://www.cinema.co.il/en/event/%d7%90%d7%93%d7%95%d7%a0%d7%99-%d7%94%d7%a9%d7%95%d7%a4%d7%98/,https://m.media-amazon.com/images/M/MV5BNTZjNWY2OTgtODg1NC00NGI5LWFlNDUtYTdhMWNkM2Y5NjIwXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,12/11/2024,18:30,The Braid,2023,https://www.cinema.co.il/en/event/%d7%94%d7%a6%d7%9e%d7%94/,https://m.media-amazon.com/images/M/MV5BMTJkZTQ1ZWEtMzQ1Ni00MmU2LTgzZTctYmI4MDc4YWJhMWViXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,12/11/2024,19:00,Black Tea,2024,https://www.cinema.co.il/en/event/%d7%aa%d7%94-%d7%a9%d7%97%d7%95%d7%a8/,https://m.media-amazon.com/images/M/MV5BMjBhYjg3ZTgtODQxMi00M2I5LTljYWUtNDQxZmMxNGY2ZmU2XkEyXkFqcGc@._V1_SX300.jpg
TLVCT,12/11/2024,20:30,The Life and Death of Colonel Blimp,1943,https://www.cinema.co.il/en/event/%d7%97%d7%99%d7%99%d7%95-%d7%95%d7%9e%d7%95%d7%aa%d7%95-%d7%a9%d7%9c-%d7%a7%d7%95%d7%9c%d7%95%d7%a0%d7%9c-%d7%91%d7%9c%d7%99%d7%9e%d7%a4/,https://m.media-amazon.com/images/M/MV5BZGQwZjgzYTgtMjA2OS00NTRjLTg1YWQtYmQ4NDJlYzk5N2Q3XkEyXkFqcGc@._V1_SX300.jpg
TLVCT,12/11/2024,21:00,Black Tea,2024,https://www.cinema.co.il/en/event/%d7%aa%d7%94-%d7%a9%d7%97%d7%95%d7%a8/,https://m.media-amazon.com/images/M/MV5BMjBhYjg3ZTgtODQxMi00M2I5LTljYWUtNDQxZmMxNGY2ZmU2XkEyXkFqcGc@._V1_SX300.jpg
TLVCT,12/11/2024,21:15,The Governor,2009,https://www.cinema.co.il/en/event/%d7%94%d7%9e%d7%95%d7%a9%d7%9c-2024/,https://m.media-amazon.com/images/M/MV5BNzA5OTQ4Mjc1OF5BMl5BanBnXkFtZTcwNjk0NzYyMg@@._V1_SX300.jpg
TLVCT,12/11/2024,21:30,A Nightmare on Elm Street,1984,https://www.cinema.co.il/en/event/%d7%a1%d7%99%d7%95%d7%98-%d7%91%d7%a8%d7%97%d7%95%d7%91-%d7%90%d7%9c%d7%9d-40-%d7%a9%d7%a0%d7%94/,https://m.media-amazon.com/images/M/MV5BNTZmN2VlMWMtMTdlMi00NDBhLWIyODMtODEwMzM0ODMwMWYwXkEyXkFqcGc@._V1_SX300.jpg
HFCT,13/11/2024,18:00,The Tasting,2022,https://www.haifacin.co.il/Event/14346/,https://m.media-amazon.com/images/M/MV5BNTljZDZjZjgtMDA4OS00NzU3LTg5MTEtNGRhMGNkZmM0OTA1XkEyXkFqcGc@._V1_SX300.jpg
HRZCT,13/11/2024,17:00,The Wild Robot,2024,https://www.hcinema.org.il/event/%d7%a8%d7%95%d7%96-%d7%94%d7%a8%d7%95%d7%91%d7%95%d7%98%d7%99%d7%aa-the-wild-robot-%d7%93%d7%99%d7%91%d7%95%d7%91-%d7%a2%d7%91%d7%a8%d7%99-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8/2024-11-13/,https://m.media-amazon.com/images/M/MV5BZjM2M2E3YzAtZDJjYy00MDhkLThiYmItOGZhNzQ3NTgyZmI0XkEyXkFqcGc@._V1_SX300.jpg
HRZCT,13/11/2024,17:30,Transformers One,2024,https://www.hcinema.org.il/event/%d7%a8%d7%95%d7%91%d7%95%d7%98%d7%a8%d7%99%d7%a7%d7%99%d7%9d-%d7%94%d7%94%d7%aa%d7%97%d7%9c%d7%94-transformers-one-%d7%93%d7%99%d7%91%d7%95%d7%91-%d7%a2%d7%99%d7%91%d7%a8%d7%99-%d7%94%d7%a7/2024-11-13/,https://m.media-amazon.com/images/M/MV5BZWI1ZDY1YTQtMjRkNy00ZDZhLWE3OTItMTIwNzliY2Y1MTZhXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,13/11/2024,20:00,Joker: Folie à Deux,2024,https://www.hcinema.org.il/event/%d7%92%d7%95%d7%a7%d7%a8-%d7%98%d7%99%d7%a8%d7%95%d7%a3-%d7%91%d7%a9%d7%a0%d7%99%d7%99%d7%9d-joker-folie-a-deux-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa/2024-11-13/,https://m.media-amazon.com/images/M/MV5BNTRlNmU1NzEtODNkNC00ZGM3LWFmNzQtMjBlMWRiYTcyMGRhXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,13/11/2024,20:30,Sapir,2024,https://www.hcinema.org.il/event/%d7%a1%d7%a4%d7%99%d7%a8-sapir-%d7%a9%d7%99%d7%97%d7%94-%d7%a2%d7%9d-%d7%9c%d7%99%d7%a8%d7%9f-%d7%a2%d7%a6%d7%9e%d7%95%d7%a8-%d7%99%d7%95%d7%a6%d7%a8-%d7%94%d7%a1%d7%a8%d7%98-%d7%a1%d7%a8%d7%98/,https://m.media-amazon.com/images/M/MV5BNmNhMDA5YTgtYTg3Zi00ZmIxLTg1YTAtOGJiYTQ3MmEyZGRiXkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg
JAFC,13/11/2024,18:00,Life According to Agfa,1992,https://www.jaffacinema.com/calendar/5312/,https://m.media-amazon.com/images/M/MV5BMmQxZjgyYzYtOWYyMy00OWRjLTg3NGQtY2M4ZjljZGI5MjU2XkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg
JAFC,13/11/2024,19:00,North by Northwest,1959,https://www.jaffacinema.com/calendar/5309/,https://m.media-amazon.com/images/M/MV5BZWIzODI2OGItMzM0Ny00OGRmLTlkNmItMDQxMTFmMTk3YmQwXkEyXkFqcGc@._V1_SX300.jpg
JAFC,13/11/2024,20:30,Kinds of Kindness,2024,https://www.jaffacinema.com/calendar/5314/,https://m.media-amazon.com/images/M/MV5BMjZmZGY1MzMtNDVkNi00NjE2LTlkMzMtMmUzNWExY2ExZWI2XkEyXkFqcGc@._V1_SX300.jpg
JAFC,13/11/2024,21:30,Perfect Days,2023,https://www.jaffacinema.com/calendar/5311/,https://m.media-amazon.com/images/M/MV5BNGVmODFkM2MtOTEzMy00MjFjLThjZmYtODMxZmI1MzcyNDkyXkEyXkFqcGc@._V1_SX300.jpg
JLMCT,13/11/2024,18:00,A Matter of Life and Death,1946,https://jer-cin.org.il/en/event/79142,https://m.media-amazon.com/images/M/MV5BNmQ4MjgyY2MtMDAwYS00Njk3LTliMTAtNTgwYmFkYmIwMWEzXkEyXkFqcGc@._V1_SX300.jpg
JLMCT,13/11/2024,18:00,It Happened on our Ground,2024,https://jer-cin.org.il/en/event/79146,https://m.media-amazon.com/images/M/MV5BMTBhMzc0NDgtOTUwMC00NDBkLWJlYzEtZGQwOTdlNDMyOWU1XkEyXkFqcGc@._V1_SX300.jpg
JLMCT,13/11/2024,18:00,Emilia Pérez,2024,https://jer-cin.org.il/en/event/79309,https://m.media-amazon.com/images/M/MV5BMGM0OGNhMzktZGFlNC00NDRmLWJmOTgtYmQ0N2JlZGJhMzQyXkEyXkFqcGc@._V1_SX300.jpg
JLMCT,13/11/2024,20:45,Pulp Fiction,1994,https://jer-cin.org.il/en/event/79150,https://m.media-amazon.com/images/M/MV5BYTViYTE3ZGQtNDBlMC00ZTAyLTkyODMtZGRiZDg0MjA2YThkXkEyXkFqcGc@._V1_SX300.jpg
JLMCT,13/11/2024,20:45,Emilia Pérez,2024,https://jer-cin.org.il/en/event/79311,https://m.media-amazon.com/images/M/MV5BMGM0OGNhMzktZGFlNC00NDRmLWJmOTgtYmQ0N2JlZGJhMzQyXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,13/11/2024,14:00,Three Mothers,2006,https://www.cinema.co.il/en/event/%d7%a9%d7%9c%d7%95%d7%a9-%d7%90%d7%9e%d7%94%d7%95%d7%aa-%d7%a2%d7%9d-%d7%aa%d7%a8%d7%92%d7%95%d7%9d-%d7%9c%d7%a6%d7%a8%d7%a4%d7%aa%d7%99%d7%aa/,https://m.media-amazon.com/images/M/MV5BZjJiMzA5YmMtYzY1My00OWRjLTgzZTUtYTYxMTNhNjU1NzU2XkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg
TLVCT,13/11/2024,14:30,Auction,2024,https://www.cinema.co.il/en/event/%d7%9e%d7%9b%d7%99%d7%a8%d7%94-%d7%a4%d7%95%d7%9e%d7%91%d7%99%d7%aa-%d7%98%d7%a8%d7%95%d7%9d-%d7%91%d7%9b%d7%95%d7%a8%d7%94/,https://m.media-amazon.com/images/M/MV5BZWZkOTA2ZjItOTg5ZC00YTc1LThhZTgtMTRjMGI1ZDY1ZDRlXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,13/11/2024,16:45,Black Tea,2024,https://www.cinema.co.il/en/event/%d7%aa%d7%94-%d7%a9%d7%97%d7%95%d7%a8/,https://m.media-amazon.com/images/M/MV5BMjBhYjg3ZTgtODQxMi00M2I5LTljYWUtNDQxZmMxNGY2ZmU2XkEyXkFqcGc@._V1_SX300.jpg
TLVCT,13/11/2024,17:00,The Teachers' Lounge,2023,https://www.cinema.co.il/en/event/%d7%97%d7%93%d7%a8-%d7%94%d7%9e%d7%95%d7%a8%d7%99%d7%9d/,https://m.media-amazon.com/images/M/MV5BOTkwZDgzNzgtMDBiZC00Y2M2LWI3MmUtZDM2Zjk1ZDc1YWJiXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,13/11/2024,17:30,Strange Birds,2017,https://www.cinema.co.il/en/event/%d7%a6%d7%99%d7%a4%d7%95%d7%a8%d7%99%d7%9d-%d7%9e%d7%a9%d7%95%d7%a0%d7%95%d7%aa/,https://m.media-amazon.com/images/M/MV5BMTBkMmZjOWYtNzQ4My00NzhiLWI4OWMtZjAwYTQ3YmYyNmY3XkEyXkFqcGdeQXVyMjQ3NzUxOTM@._V1_SX300.jpg
TLVCT,13/11/2024,18:30,Get the Land Back,2024,https://www.cinema.co.il/en/event/%d7%94%d7%93%d7%95%d7%a0%d7%9d-%d7%a9%d7%9c-%d7%a1%d7%91%d7%aa%d7%90/,https://m.media-amazon.com/images/M/MV5BYTUzNmI4ODUtNTY3Yi00Njk4LWFiMmMtNGRmZDhhMDcyYmJkXkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg
TLVCT,13/11/2024,19:00,Adios Buenos Aires,2023,https://www.cinema.co.il/en/event/%d7%90%d7%93%d7%99%d7%95%d7%a1-%d7%91%d7%95%d7%90%d7%a0%d7%95%d7%a1-%d7%90%d7%99%d7%99%d7%a8%d7%a1/,https://m.media-amazon.com/images/M/MV5BOTUwYzhhN2YtOGM5ZC00Y2ZlLThjNzItYTVlMmM1OTEwMDFhXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,13/11/2024,20:00,The Braid,2023,https://www.cinema.co.il/en/event/%d7%94%d7%a6%d7%9e%d7%94-%d7%94%d7%a8%d7%a6%d7%90%d7%94/,https://m.media-amazon.com/images/M/MV5BMTJkZTQ1ZWEtMzQ1Ni00MmU2LTgzZTctYmI4MDc4YWJhMWViXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,13/11/2024,20:30,A Little Something Extra,2024,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%93-%d7%9e%d7%a9%d7%94%d7%95-%d7%91%d7%a7%d7%98%d7%a0%d7%94/,https://m.media-amazon.com/images/M/MV5BZTAwODk4M2UtNjEyZC00Y2QzLWJlZDEtNjY2YmE5NGExMzVjXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,13/11/2024,21:00,Peeping Tom,1960,https://www.cinema.co.il/en/event/%d7%94%d7%9e%d7%a6%d7%99%d7%a6%d7%9f/,https://m.media-amazon.com/images/M/MV5BZTkwYmQyZmMtYmZkMi00NTlhLTlhNmUtMDBmYzQ1YWIxNDBiXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,13/11/2024,21:30,Black Tea,2024,https://www.cinema.co.il/en/event/%d7%aa%d7%94-%d7%a9%d7%97%d7%95%d7%a8/,https://m.media-amazon.com/images/M/MV5BMjBhYjg3ZTgtODQxMi00M2I5LTljYWUtNDQxZmMxNGY2ZmU2XkEyXkFqcGc@._V1_SX300.jpg
HRZCT,14/11/2024,11:30,The Braid,2023,https://www.hcinema.org.il/event/%d7%94%d7%a6%d7%9e%d7%94-the-braid/2024-11-14/1/,https://m.media-amazon.com/images/M/MV5BMTJkZTQ1ZWEtMzQ1Ni00MmU2LTgzZTctYmI4MDc4YWJhMWViXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,14/11/2024,17:00,The Red Shoes,1948,https://www.hcinema.org.il/event/%d7%a0%d7%a2%d7%9c%d7%99%d7%99%d7%9d-%d7%90%d7%93%d7%95%d7%9e%d7%95%d7%aa-the-red-shoes/2024-11-14/,https://m.media-amazon.com/images/M/MV5BMjRjMzAxMmMtMTkzNS00ZGIyLTgzM2UtODgyYjI5NGEwZDhjXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,14/11/2024,17:15,The Vanishing Soldier,2023,https://www.hcinema.org.il/event/%d7%94%d7%97%d7%99%d7%99%d7%9c-%d7%94%d7%a0%d7%a2%d7%9c%d7%9d-the-vanishing-soldier-2/2024-11-14/1/,https://m.media-amazon.com/images/M/MV5BN2YyOTVhMjUtZTM0ZC00MDY3LTgyYzEtMGQxMmQwZmQzZTJkXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,14/11/2024,17:30,The Braid,2023,https://www.hcinema.org.il/event/%d7%94%d7%a6%d7%9e%d7%94-the-braid/2024-11-14/2/,https://m.media-amazon.com/images/M/MV5BMTJkZTQ1ZWEtMzQ1Ni00MmU2LTgzZTctYmI4MDc4YWJhMWViXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,14/11/2024,20:00,The Vanishing Soldier,2023,https://www.hcinema.org.il/event/%d7%94%d7%97%d7%99%d7%99%d7%9c-%d7%94%d7%a0%d7%a2%d7%9c%d7%9d-the-vanishing-soldier-2/2024-11-14/2/,https://m.media-amazon.com/images/M/MV5BN2YyOTVhMjUtZTM0ZC00MDY3LTgyYzEtMGQxMmQwZmQzZTJkXkEyXkFqcGc@._V1_SX300.jpg
HRZCT,14/11/2024,20:15,Gladiator II,2024,https://www.hcinema.org.il/event/%d7%92%d7%9c%d7%93%d7%99%d7%90%d7%98%d7%95%d7%a8-2-gladiator-ii/2024-11-14/,https://m.media-amazon.com/images/M/MV5BMWYzZTM5ZGQtOGE5My00NmM2LWFlMDEtMGNjYjdmOWM1MzA1XkEyXkFqcGc@._V1_SX300.jpg
HRZCT,14/11/2024,20:30,The Substance,2024,https://www.hcinema.org.il/event/%d7%98%d7%a8%d7%95%d7%9d-%d7%91%d7%9b%d7%95%d7%a8%d7%94-%d7%99%d7%95%d7%a4%d7%99-%d7%9e%d7%a1%d7%95%d7%9b%d7%9f-the-substance-%d7%94%d7%a8%d7%a6%d7%90%d7%94-%d7%9e%d7%a4%d7%99-%d7%90%d7%99%d7%aa/,https://m.media-amazon.com/images/M/MV5BZDQ1NGE5MGMtYzdlZC00ODExLWJlMDMtNWU4NjA5OWYwMDEwXkEyXkFqcGc@._V1_SX300.jpg
JAFC,14/11/2024,18:00,Parasite,2019,https://www.jaffacinema.com/calendar/5308/,https://m.media-amazon.com/images/M/MV5BYjk1Y2U4MjQtY2ZiNS00OWQyLWI3MmYtZWUwNmRjYWRiNWNhXkEyXkFqcGc@._V1_SX300.jpg
JAFC,14/11/2024,19:00,Inside Out 2,2024,https://www.jaffacinema.com/calendar/5317/,https://m.media-amazon.com/images/M/MV5BYWY3MDE2Y2UtOTE3Zi00MGUzLTg2MTItZjE1ZWVkMGVlODRmXkEyXkFqcGc@._V1_SX300.jpg
JAFC,14/11/2024,20:30,Kinds of Kindness,2024,https://www.jaffacinema.com/calendar/5314/,https://m.media-amazon.com/images/M/MV5BMjZmZGY1MzMtNDVkNi00NjE2LTlkMzMtMmUzNWExY2ExZWI2XkEyXkFqcGc@._V1_SX300.jpg
JAFC,14/11/2024,21:30,Perfect Days,2023,https://www.jaffacinema.com/calendar/5311/,https://m.media-amazon.com/images/M/MV5BNGVmODFkM2MtOTEzMy00MjFjLThjZmYtODMxZmI1MzcyNDkyXkEyXkFqcGc@._V1_SX300.jpg
JLMCT,14/11/2024,18:00,Bombshell: The Hedy Lamarr Story,2017,https://jer-cin.org.il/en/event/78913,https://m.media-amazon.com/images/M/MV5BMzJjZTM0MmQtMzQ5MC00NDYxLTkwNTYtOWY1MDAyMDRhMTA0XkEyXkFqcGc@._V1_SX300.jpg
JLMCT,14/11/2024,18:00,Joker: Folie à Deux,2024,https://jer-cin.org.il/en/event/79138,https://m.media-amazon.com/images/M/MV5BNTRlNmU1NzEtODNkNC00ZGM3LWFmNzQtMjBlMWRiYTcyMGRhXkEyXkFqcGc@._V1_SX300.jpg
JLMCT,14/11/2024,20:30,Character,1997,https://jer-cin.org.il/en/event/79166,https://m.media-amazon.com/images/M/MV5BYTkwZTVhZmItZDllNy00NzdkLThjMDktN2U2ZTUwYmY1NWU3XkEyXkFqcGc@._V1_SX300.jpg
JLMCT,14/11/2024,20:45,Fallen Leaves,2023,https://jer-cin.org.il/en/event/79160,https://m.media-amazon.com/images/M/MV5BZjNkY2M5NWMtZjJiMy00YTZmLWI2NWEtZTI0MjhmNDc4ZThmXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,14/11/2024,16:30,The Braid,2023,https://www.cinema.co.il/en/event/%d7%94%d7%a6%d7%9e%d7%94/,https://m.media-amazon.com/images/M/MV5BMTJkZTQ1ZWEtMzQ1Ni00MmU2LTgzZTctYmI4MDc4YWJhMWViXkEyXkFqcGc@._V1_SX300.jpg
TLVCT,14/11/2024,16:45,Black Tea,2024,https://www.cinema.co.il/en/event/%d7%aa%d7%94-%d7%a9%d7%97%d7%95%d7%a8/,https://m.media-amazon.com/images/M/MV5BMjBhYjg3ZTgtODQxMi00M2I5LTljYWUtNDQxZmMxNGY2ZmU2XkEyXkFqcGc@._V1_SX300.jpg
TLVCT,14/11/2024,18:00,Black Tea,2024,https://www.cinema.co.il/en/event/%d7%aa%d7%94-%d7%a9%d7%97%d7%95%d7%a8/,https://m.media-amazon.com/images/M/MV5BMjBhYjg3ZTgtODQxMi00M2I5LTljYWUtNDQxZmMxNGY2ZmU2XkEyXkFqcGc@._V1_SX300.jpg
TLVCT,14/11/2024,18:30,Campeonex,2023,https://www.cinema.co.il/en/event/%d7%90%d7%9c%d7%95%d7%a4%d7%99-%d7%94%d7%97%d7%99%d7%99%d7%9d-%d7%a1%d7%99%d7%a0%d7%9e%d7%98%d7%a7/,https://m.media-amazon.com/images/M/MV5BMzRkZTFjMzMtOGVlYy00ODhjLThkNTMtMzhhOGM5ODk5ODFiXkEyXkFqcGc@._V1_SX300.jpg
